Date,Time,Global_active_power,global_ractive_power,voltage,global_intensity,sub_metering_1,consumer_name
13/03/2017,20:15:00,0.172,0.096,1199.19,55.8,172,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,20:30:00,0.12,0.096,1202.57,48.4,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,20:45:00,0.16,0.016,1201.15,47.6,160,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,21:00:00,0.108,0,1203.12,37.8,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,21:15:00,0.116,0.004,1198.84,45,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,21:30:00,0.136,0.004,1187.72,88.8,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,21:45:00,0.032,0,1164.99,180,32,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,22:00:00,0.164,0.052,1167.59,155.2,164,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,22:15:00,0.212,0.104,1179.75,95.8,212,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,22:30:00,0.188,0.1,1180.34,72,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,22:45:00,0.116,0.08,1187.51,70,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,23:00:00,0.128,0.004,1192.57,70,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,23:15:00,0.112,0,1196.07,78.8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,23:30:00,0.124,0.004,1190.98,61.4,124,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
13/03/2017,23:45:00,0.132,0.004,1190.58,50.6,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,0:00:00,0.112,0,1187.92,38.4,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,0:15:00,0.116,0.092,1185.91,34.4,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,0:30:00,0.2,0.1,1186.4,32,200,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,0:45:00,0.184,0.092,1197.19,29.8,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,1:00:00,0.188,0.06,1193.49,65.2,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,1:15:00,0.088,0,1185.63,74,88,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,1:30:00,0.052,0,1182.09,64.2,52,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,1:45:00,0.148,0.004,1191.15,29,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,2:00:00,0.112,0,1188.99,29.6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,2:15:00,0.12,0.016,1190.65,31.2,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,2:30:00,0.232,0.104,1183.11,30,232,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,2:45:00,0.104,0.096,1181.63,29.8,104,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,3:00:00,0.192,0.096,1187.58,29.4,192,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,3:15:00,0.164,0.028,1177.99,60,164,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,3:30:00,0.112,0.004,1174.66,75.6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,3:45:00,0.028,0,1172.64,72.8,28,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,4:00:00,0.148,0.004,1195.58,38.4,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,4:15:00,0.112,0,1199.2,28.2,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,4:30:00,0.128,0.024,1201.38,30.2,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,4:45:00,0.14,0.104,1196.11,28.6,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,5:00:00,0.192,0.096,1189.52,28.6,192,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,5:15:00,0.188,0.092,1194.6,27.2,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,5:30:00,0.16,0.02,1197.57,28.4,160,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,5:45:00,0.06,0,1200.2,28.6,60,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,6:00:00,0.076,0,1200.28,28.4,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,6:15:00,0.144,0.008,1197.2,29.8,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,6:30:00,0.112,0,1195.64,31,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,6:45:00,0.128,0.02,1196.49,31.4,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,7:00:00,0.168,0.108,1195.75,28.6,168,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,7:15:00,0.16,0.096,1201.13,28.6,160,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,7:30:00,0.184,0.1,1200.65,26.8,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,7:45:00,0.156,0.016,1202.73,26.6,156,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,8:00:00,0.112,0,1202.66,26.8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,8:15:00,0.032,0,1207.09,27.2,32,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,8:30:00,0.14,0.004,1198.96,28,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,8:45:00,0.108,0,1201.45,29.8,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,9:00:00,0.14,0.04,1202.65,29.2,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,9:15:00,0.224,0.1,1202.42,28.8,224,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,9:30:00,0.104,0.092,1208.37,28.2,104,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,9:45:00,0.18,0.088,1200.76,26.6,180,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,10:00:00,0.148,0.008,1203.75,26.8,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,10:15:00,0.112,0,1207.46,27,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,10:30:00,0.092,0.004,1206.47,27.2,92,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,10:45:00,0.08,0.008,1207.23,28.6,80,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,11:00:00,0.108,0.004,1203.58,30.6,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,11:15:00,0.148,0.044,1210.08,29.2,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,11:30:00,0.212,0.1,1206.33,28.6,212,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,11:45:00,0.148,0.092,1207.87,27.4,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,12:00:00,0.136,0.076,1208.16,28,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,12:15:00,0.136,0.008,1208.67,28.6,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,12:30:00,0.116,0,1205.09,28.4,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,12:45:00,0.112,0,1204.18,30.2,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,13:00:00,0.132,0.004,1206.21,31.4,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,13:15:00,0.044,0.004,1207.28,13,44,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,13:30:00,0.172,0.08,1211.84,9.6,172,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,13:45:00,0.208,0.1,1211.83,8.4,208,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,14:00:00,0.204,0.1,1213.42,6.6,204,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,14:15:00,0.1,0.04,1213.42,6.8,100,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,14:30:00,0.092,0.004,1214.26,7,92,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,14:45:00,0.12,0.004,1213.31,6.4,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,15:00:00,0.112,0,1213.16,9.6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,15:15:00,0.132,0.004,1209,15,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,15:30:00,0.14,0.024,1209.17,15,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,15:45:00,0.104,0.1,1204.56,13.4,104,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,16:00:00,0.212,0.1,1213.28,12.2,212,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,16:15:00,0.196,0.096,1217.11,13.2,196,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,16:30:00,0.116,0.008,1210.7,17.8,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,16:45:00,0.136,0.004,1211.37,31.4,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,17:00:00,0.08,0,1204.75,39.6,80,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,17:15:00,0.068,0,1205.44,32.8,68,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,17:30:00,0.132,0.004,1203.56,32.2,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,17:45:00,0.18,0.076,1201.3,31.8,180,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,18:00:00,0.184,0.096,1206.82,31.2,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,18:15:00,0.18,0.1,1210.7,29.8,180,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,18:30:00,0.108,0.052,1212.87,29.8,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,18:45:00,0.112,0,1210.45,32.6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,19:00:00,0.136,0.008,1207.1,31.6,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,19:15:00,0.124,0,1206.29,34.2,124,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,19:30:00,0.108,0,1206.36,38.2,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,19:45:00,0.12,0.044,1206.4,38.2,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,20:00:00,0.16,0.1,1191.11,90.4,160,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,20:15:00,0.184,0.096,1187.33,116,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,20:30:00,0.196,0.088,1194.22,99,196,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,20:45:00,0.128,0,1203.11,62.2,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,21:00:00,0.108,0.004,1210.24,49.8,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,21:15:00,0.06,0.004,1203.44,52,60,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,21:30:00,0.112,0.004,1205.95,45.2,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,21:45:00,0.124,0.012,1202.96,47.4,124,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,22:00:00,0.208,0.104,1206.43,44.6,208,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,22:15:00,0.208,0.104,1210.87,44.4,208,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,22:30:00,0.108,0.1,1212.32,42.4,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,22:45:00,0.12,0,1217.29,36.6,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,23:00:00,0.14,0.004,1220.37,34.2,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,23:15:00,0.112,0,1211.89,36,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,23:30:00,0.088,0,1215.65,22.6,88,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
14/03/2017,23:45:00,0.084,0.008,1218.93,15,84,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,0:00:00,0.156,0.06,1213.19,12.2,156,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,0:15:00,0.188,0.096,1207.84,29.6,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,0:30:00,0.216,0.104,1204.5,32.8,216,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,0:45:00,0.096,0.06,1209.44,35,96,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,1:00:00,0.092,0,1203.81,60.4,92,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,1:15:00,0.14,0.008,1196.69,54.4,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,1:30:00,0.112,0,1196.76,50,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,1:45:00,0.112,0,1196.59,60.6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,2:00:00,0.116,0.004,1202.66,42.2,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,2:15:00,0.12,0.088,1195.04,49,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,2:30:00,0.184,0.1,1190.4,73,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,2:45:00,0.22,0.104,1197.01,57.2,220,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,3:00:00,0.14,0.036,1180.85,103,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,3:15:00,0.032,0,1185.87,103.6,32,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,3:30:00,0.144,0.008,1193.73,85.2,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,3:45:00,0.108,0,1200.01,55.8,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,4:00:00,0.112,0,1198.47,52.6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,4:15:00,0.156,0.02,1196.18,50,156,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,4:30:00,0.108,0.096,1197.94,49.6,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,4:45:00,0.188,0.096,1196.94,48.6,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,5:00:00,0.22,0.104,1192.74,50.6,220,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,5:15:00,0.116,0.008,1197.51,48.8,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,5:30:00,0.076,0,1198.35,45.2,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,5:45:00,0.104,0.004,1200.9,43,104,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,6:00:00,0.112,0,1197.11,51.2,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,6:15:00,0.108,0,1197.32,50.4,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,6:30:00,0.184,0.064,1190.68,50,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,6:45:00,0.12,0.096,1191.5,51,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,7:00:00,0.176,0.1,1191.38,49.4,176,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,7:15:00,0.184,0.06,1188.96,59.4,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,7:30:00,0.12,0,1178.2,86.8,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,7:45:00,0.108,0,1173.4,112,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,8:00:00,0.084,0.004,1172.56,93.8,84,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,8:15:00,0.092,0.004,1183.62,61.6,92,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,8:30:00,0.124,0.016,1180.2,73.6,124,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,8:45:00,0.184,0.096,1186,80.2,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,9:00:00,0.22,0.1,1182.78,93,220,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,9:15:00,0.112,0.096,1184.64,108.4,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,9:30:00,0.1,0,1174.93,130.8,100,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,9:45:00,0.28,0.024,1171.22,117,280,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,10:00:00,0.112,0,1168.97,150.2,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,10:15:00,0.108,0,1166.83,159.2,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,10:30:00,0.14,0.008,1171.79,147,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,10:45:00,0.092,0.076,1182.13,108.4,92,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,11:00:00,0.184,0.092,1172.23,116.2,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,11:15:00,0.288,0.112,1169.32,103.8,288,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,11:30:00,0.144,0.044,1170.25,106.8,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,11:45:00,0.108,0,1174.1,111,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,12:00:00,0.068,0.004,1190.83,88.2,68,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,12:15:00,0.108,0,1187.21,91.6,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,12:30:00,0.108,0,1181.18,90.6,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,12:45:00,0.176,0.048,1184.99,94.2,176,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,13:00:00,0.184,0.092,1175.24,129.6,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,13:15:00,0.112,0.096,1193.61,114.2,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,13:30:00,0.208,0.096,1182.58,103,208,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,13:45:00,0.112,0,1181.51,76.2,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,14:00:00,0.108,0.004,1186.14,63.6,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,14:15:00,0.148,0.008,1184.37,65.2,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,14:30:00,0.068,0,1194.07,63.6,68,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,14:45:00,0.068,0,1183.05,80.6,68,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,15:00:00,0.208,0.084,1175.8,105.8,208,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,15:15:00,0.188,0.092,1185.09,88.8,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,15:30:00,0.18,0.096,1189.1,61.8,180,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,15:45:00,0.132,0.06,1183.58,52.6,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,16:00:00,0.084,0,1182.47,59.4,84,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,16:15:00,0.116,0.004,1186.2,77.4,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,16:30:00,0.136,0.004,1181.76,78.8,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,16:45:00,0.108,0,1189.44,70,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,17:00:00,0.624,0.092,1196.35,66.2,624,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,17:15:00,0.584,0.128,1182.74,107.4,584,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,17:30:00,0.62,0.124,1179.07,108.2,620,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,17:45:00,0.672,0.108,1188.97,75.2,672,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,18:00:00,0.54,0.096,1189.86,44,540,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,18:15:00,0.484,0.072,1183.87,39.6,484,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,18:30:00,0.384,0.044,1185.38,43.6,384,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,18:45:00,0.116,0,1195.22,45.2,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,19:00:00,0.108,0,1189.51,44.8,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,19:15:00,0.172,0.036,1199.19,41,172,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,19:30:00,0.104,0.1,1187.92,83.8,104,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,19:45:00,0.196,0.096,1184.22,84.2,196,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,20:00:00,0.204,0.092,1192.9,69.4,204,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
15/03/2017,20:15:00,0.112,0,1206.56,28.2,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
