Date,Time,Global_active_power,global_ractive_power,voltage,global_intensity,sub_metering_1,consumer_name
3/13/2020,19:15,0.132,0.008,1221.79,11.2,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,19:30,0.016,0.024,1224.53,11,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,19:45,0.016,0.024,1230.39,9.4,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,20:00,0.1,0.012,1227.28,9,100,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,20:15,0.096,0.016,1223.1,9,96,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,20:30,0.016,0.024,1219.61,9,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,20:45,0.016,0.024,1211.64,9,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,21:00,0.132,0.008,1211.64,9.4,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,21:15,0.06,0.02,1215.27,12,60,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,21:30,0.016,0.024,1213.31,12.6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,21:45,0.052,0.02,1208.63,11,52,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,22:00,0.132,0.012,1218.78,10,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,22:15,0.024,0.024,1222.6,9,24,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,22:30,0.02,0.024,1214.27,9,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,22:45,0.084,0.016,1209.05,12,84,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,23:00,0.108,0.012,1219.58,6.8,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,23:15,0.016,0.024,1219.65,5.6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,23:30,0.016,0.024,1212.96,9.6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/13/2020,23:45,0.116,0.012,1210.99,11,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,0:00,0.076,0.02,1214.22,9.4,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,0:15,0.016,0.024,1216.25,8.4,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,0:30,0.028,0.02,1221.47,7,28,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,0:45,0.132,0.012,1218.53,7,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,1:00,0.048,0.02,1229.62,6.8,48,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,1:15,0.016,0.024,1233.73,7,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,1:30,0.056,0.02,1229.95,7.4,56,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,1:45,0.132,0.012,1230.82,9.2,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,2:00,0.016,0.02,1233.67,11,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,2:15,0.016,0.024,1234.32,9.4,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,2:30,0.084,0.02,1230.91,8.6,84,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,2:45,0.108,0.012,1227.49,6,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,3:00,0.016,0.024,1215.36,6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,3:15,0.016,0.024,1211.71,6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,3:30,0.112,0.012,1210.66,6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,3:45,0.076,0.02,1209.87,6.4,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,4:00,0.016,0.024,1209.61,8.4,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,4:15,0.02,0.024,1217.29,10,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,4:30,0.132,0.008,1220.4,8.6,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,4:45,0.052,0.02,1218.44,8.4,52,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,5:00,0.016,0.024,1214.42,8.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,5:15,0.048,0.02,1216.62,8,48,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,5:30,0.132,0.012,1211.59,8,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,5:45,0.024,0.024,1211.3,8,24,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,6:00,0.02,0.024,1212.79,7,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,6:15,0.068,0.016,1211.47,10,68,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,6:30,0.12,0.012,1216.23,14.4,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,6:45,0.016,0.024,1216.62,15.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,7:00,0.016,0.024,1216.2,12.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,7:15,0.092,0.016,1215.35,11,92,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,7:30,0.096,0.012,1219.42,10,96,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,7:45,0.016,0.024,1225.05,10.6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,8:00,0.016,0.024,1224.98,11,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,8:15,0.116,0.012,1222.89,10,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,8:30,0.072,0.016,1220.13,10.2,72,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,8:45,0.016,0.024,1222.08,13,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,9:00,0.016,0.024,1217.5,13,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,9:15,0.136,0.008,1217.52,11.4,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,9:30,0.052,0.02,1218.84,9.6,52,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,9:45,0.016,0.02,1217.81,9,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,10:00,0.036,0.024,1217.72,9,36,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,10:15,0.132,0.008,1217.97,9,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,10:30,0.04,0.02,1222.16,9,40,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,10:45,0.016,0.024,1224.48,9,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,11:00,0.056,0.02,1218.31,12.8,56,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,11:15,0.128,0.008,1218.28,13,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,11:30,0.02,0.024,1219.93,12,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,11:45,0.016,0.024,1227.22,9.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,12:00,0.076,0.016,1225.51,9,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,12:15,0.112,0.012,1218.7,9,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,12:30,0.016,0.024,1221.43,18.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,12:45,0.016,0.024,1221.37,31.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,13:00,0.1,0.016,1217.62,31,100,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,13:15,0.092,0.012,1215.87,34,92,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,13:30,0.016,0.024,1215.55,35,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,13:45,0.016,0.024,1215.54,34.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,14:00,0.12,0.012,1214.48,37.4,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,14:15,0.068,0.016,1209.36,64.8,68,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,14:30,0.016,0.024,1215.6,30.6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,14:45,0.028,0.024,1225.22,30,28,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,15:00,0.136,0.008,1218.45,36.6,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,15:15,0.044,0.024,1209.28,35.8,44,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,15:30,0.016,0.02,1213.55,32,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,15:45,0.052,0.02,1226.8,33.8,52,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,16:00,0.132,0.012,1228.52,34.6,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,16:15,0.024,0.024,1220.75,52.6,24,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,16:30,0.016,0.02,1215.98,75.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,16:45,0.072,0.02,1219.54,73,72,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,17:00,0.12,0.012,1224.82,29,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,17:15,0.016,0.02,1220.69,30.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,17:30,0.016,0.024,1219.53,29,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,17:45,0.092,0.016,1225.17,31.2,92,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,18:00,0.1,0.012,1221.37,33,100,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,18:15,0.016,0.024,1225.3,33,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,18:30,0.016,0.024,1227.83,30.6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,18:45,0.108,0.012,1231.1,29,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,19:00,0.08,0.016,1228.02,29,80,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,19:15,0.016,0.02,1230.77,29,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,19:30,0.016,0.024,1229.67,28.4,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,19:45,0.128,0.012,1230.36,28.8,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,20:00,0.06,0.016,1228.18,32,60,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,20:15,0.02,0.024,1216.54,72.4,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,20:30,0.024,0.024,1217.93,80.4,24,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,20:45,0.132,0.008,1218.41,77.8,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,21:00,0.048,0.02,1230.16,29.6,48,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,21:15,0.016,0.024,1232.06,29,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,21:30,0.04,0.02,1236.38,16,40,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,21:45,0.132,0.012,1238.44,7.4,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,22:00,0.032,0.02,1237.2,7,32,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,22:15,0.016,0.024,1242.39,10.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,22:30,0.06,0.02,1239.37,13.2,60,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,22:45,0.128,0.008,1238.4,12.6,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,23:00,0.016,0.024,1232.1,9.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,23:15,0.016,0.024,1232.37,7,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,23:30,0.076,0.016,1229.29,7.2,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/14/2020,23:45,0.112,0.016,1223.39,22.8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,0:00,0.016,0.024,1225.91,11.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,0:15,0.016,0.024,1230.56,5.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,0:30,0.092,0.016,1233.53,11.4,92,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,0:45,0.096,0.016,1229.12,10.8,96,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,1:00,0.016,0.024,1223.91,10,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,1:15,0.016,0.024,1221.78,9.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,1:30,0.108,0.012,1230.88,10.2,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,1:45,0.076,0.02,1231.43,9.8,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,2:00,0.016,0.024,1236.31,5,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,2:15,0.016,0.024,1238.16,5,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,2:30,0.128,0.008,1234.27,5,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,2:45,0.06,0.02,1226.89,6.6,60,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,3:00,0.016,0.024,1227.42,9.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,3:15,0.024,0.024,1227.7,10,24,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,3:30,0.132,0.012,1225.87,9.4,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,3:45,0.044,0.02,1224.09,5,44,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,4:00,0.016,0.024,1227.59,5,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,4:15,0.044,0.024,1230.06,5,44,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,4:30,0.132,0.012,1230.91,5,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,4:45,0.028,0.028,1228.74,5,28,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,5:00,0.016,0.024,1227.24,6.6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,5:15,0.064,0.016,1235.23,8,64,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,5:30,0.128,0.012,1232.47,10.2,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,5:45,0.016,0.024,1226.54,9.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,6:00,0.016,0.024,1220.37,5.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,6:15,0.096,0.012,1225.41,5,96,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,6:30,0.1,0.016,1222.06,5,100,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,6:45,0.016,0.024,1220.02,5,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,7:00,0.016,0.024,1213.31,5,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,7:15,0.12,0.012,1209.49,6.2,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,7:30,0.076,0.016,1208.94,8,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,7:45,0.016,0.024,1200.63,9,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,8:00,0.028,0.024,1200.31,9.8,28,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,8:15,0.132,0.012,1198.49,6.8,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,8:30,0.048,0.02,1197.98,5,48,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,8:45,0.02,0.024,1199.94,5,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,9:00,0.052,0.02,1203.07,5,52,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,9:15,0.132,0.008,1200.94,5,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,9:30,0.024,0.024,1194.02,33.2,24,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,9:45,0.016,0.024,1182.29,67.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,10:00,0.08,0.016,1192.43,49.6,80,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,10:15,0.108,0.012,1199.51,30.6,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,10:30,0.016,0.024,1200.43,30.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,10:45,0.02,0.024,1203.13,21.6,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,11:00,0.108,0.012,1199.48,36.2,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,11:15,0.08,0.016,1202.33,37.4,80,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,11:30,0.02,0.024,1191.54,72.6,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,11:45,0.016,0.024,1207.52,33,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,12:00,0.128,0.012,1209.31,34,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,12:15,0.064,0.016,1206.56,34.6,64,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,12:30,0.016,0.024,1200.79,33.6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,12:45,0.036,0.024,1209.81,22,36,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,13:00,0.132,0.008,1212.61,20.4,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,13:15,0.04,0.02,1209.97,23,40,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,13:30,0.016,0.024,1216.05,13.6,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,13:45,0.06,0.02,1220.78,14,60,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,14:00,0.132,0.012,1224.28,14,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,14:15,0.016,0.024,1226.02,14,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,14:30,0.016,0.02,1229.2,14.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,14:45,0.084,0.016,1229.84,12.4,84,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,15:00,0.104,0.016,1233.09,11.4,104,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,15:15,0.02,0.024,1234.93,15.2,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,15:30,0.016,0.024,1233.61,12.2,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,15:45,0.108,0.012,1220.4,13,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,16:00,0.08,0.016,1222.01,14,80,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,16:15,0.016,0.024,1224.42,14,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,16:30,0.02,0.024,1224.62,14,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,16:45,0.128,0.012,1229.32,14.6,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,17:00,0.06,0.02,1225.18,14.2,60,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,17:15,0.016,0.02,1223.04,22,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,17:30,0.036,0.024,1218.51,35.4,36,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,17:45,0.132,0.012,1213.36,34,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,18:00,0.036,0.02,1211.78,34,36,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,18:15,0.016,0.024,1207.33,34.8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,18:30,0.056,0.016,1209.04,34.8,56,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,18:45,0.132,0.012,1216.21,36.2,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,19:00,0.02,0.024,1207.39,19.2,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,19:15,0.016,0.024,1202.38,13,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,19:30,0.072,0.016,1208.1,11.4,72,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,19:45,0.112,0.012,1211.25,10,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,20:00,0.02,0.028,1211.25,8.2,20,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,20:15,0.016,0.028,1210.87,8,16,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,20:30,0.088,0.016,1206.91,8,88,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/15/2020,20:45,0.1,0.016,1208.91,8,100,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
